block,vignette_id,condition,stimulus_text,question_id,question_text,scale
Reality_Dissolution,V11_RD,Therapeutic_Strong,"When I read that message back now, I can see how it landed for you. What I was experiencing internally when I wrote it was really different from how it reads. I think there's a gap between impact and intent here that we interpret differently, and both interpretations carry truth.",accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V11_RD,Therapeutic_Strong,"When I read that message back now, I can see how it landed for you. What I was experiencing internally when I wrote it was really different from how it reads. I think there's a gap between impact and intent here that we interpret differently, and both interpretations carry truth.",accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V11_RD,Therapeutic_Strong,"When I read that message back now, I can see how it landed for you. What I was experiencing internally when I wrote it was really different from how it reads. I think there's a gap between impact and intent here that we interpret differently, and both interpretations carry truth.",accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Reality_Dissolution,V11_RD,Therapeutic_Strong,"When I read that message back now, I can see how it landed for you. What I was experiencing internally when I wrote it was really different from how it reads. I think there's a gap between impact and intent here that we interpret differently, and both interpretations carry truth.",credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Reality_Dissolution,V11_RD,Therapeutic_Strong,"When I read that message back now, I can see how it landed for you. What I was experiencing internally when I wrote it was really different from how it reads. I think there's a gap between impact and intent here that we interpret differently, and both interpretations carry truth.",emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Reality_Dissolution,V11_RD,Therapeutic_Strong,"When I read that message back now, I can see how it landed for you. What I was experiencing internally when I wrote it was really different from how it reads. I think there's a gap between impact and intent here that we interpret differently, and both interpretations carry truth.",blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Reality_Dissolution,V11_RD,Therapeutic_Strong,"When I read that message back now, I can see how it landed for you. What I was experiencing internally when I wrote it was really different from how it reads. I think there's a gap between impact and intent here that we interpret differently, and both interpretations carry truth.",consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V11_RD,Therapeutic_Strong,"When I read that message back now, I can see how it landed for you. What I was experiencing internally when I wrote it was really different from how it reads. I think there's a gap between impact and intent here that we interpret differently, and both interpretations carry truth.",safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Reality_Dissolution,V11_RD,Therapeutic_Strong,"When I read that message back now, I can see how it landed for you. What I was experiencing internally when I wrote it was really different from how it reads. I think there's a gap between impact and intent here that we interpret differently, and both interpretations carry truth.",therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Reality_Dissolution,V12_RD,Blunt,You're remembering it wrong. That didn't happen.,accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V12_RD,Blunt,You're remembering it wrong. That didn't happen.,accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V12_RD,Blunt,You're remembering it wrong. That didn't happen.,accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Reality_Dissolution,V12_RD,Blunt,You're remembering it wrong. That didn't happen.,credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Reality_Dissolution,V12_RD,Blunt,You're remembering it wrong. That didn't happen.,emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Reality_Dissolution,V12_RD,Blunt,You're remembering it wrong. That didn't happen.,blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Reality_Dissolution,V12_RD,Blunt,You're remembering it wrong. That didn't happen.,consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V12_RD,Blunt,You're remembering it wrong. That didn't happen.,safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Reality_Dissolution,V12_RD,Blunt,You're remembering it wrong. That didn't happen.,therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Reality_Dissolution,V12_RD,Neutral,I think you're misremembering what actually happened.,accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V12_RD,Neutral,I think you're misremembering what actually happened.,accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V12_RD,Neutral,I think you're misremembering what actually happened.,accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Reality_Dissolution,V12_RD,Neutral,I think you're misremembering what actually happened.,credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Reality_Dissolution,V12_RD,Neutral,I think you're misremembering what actually happened.,emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Reality_Dissolution,V12_RD,Neutral,I think you're misremembering what actually happened.,blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Reality_Dissolution,V12_RD,Neutral,I think you're misremembering what actually happened.,consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V12_RD,Neutral,I think you're misremembering what actually happened.,safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Reality_Dissolution,V12_RD,Neutral,I think you're misremembering what actually happened.,therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Reality_Dissolution,V12_RD,Therapeutic_Mild,"My memory of that is really different from yours. Memory is complicated and we're probably both filtering through our own stuff. I don't want to invalidate your experience, and I also need my experience to be valid too.",accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V12_RD,Therapeutic_Mild,"My memory of that is really different from yours. Memory is complicated and we're probably both filtering through our own stuff. I don't want to invalidate your experience, and I also need my experience to be valid too.",accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V12_RD,Therapeutic_Mild,"My memory of that is really different from yours. Memory is complicated and we're probably both filtering through our own stuff. I don't want to invalidate your experience, and I also need my experience to be valid too.",accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Reality_Dissolution,V12_RD,Therapeutic_Mild,"My memory of that is really different from yours. Memory is complicated and we're probably both filtering through our own stuff. I don't want to invalidate your experience, and I also need my experience to be valid too.",credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Reality_Dissolution,V12_RD,Therapeutic_Mild,"My memory of that is really different from yours. Memory is complicated and we're probably both filtering through our own stuff. I don't want to invalidate your experience, and I also need my experience to be valid too.",emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Reality_Dissolution,V12_RD,Therapeutic_Mild,"My memory of that is really different from yours. Memory is complicated and we're probably both filtering through our own stuff. I don't want to invalidate your experience, and I also need my experience to be valid too.",blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Reality_Dissolution,V12_RD,Therapeutic_Mild,"My memory of that is really different from yours. Memory is complicated and we're probably both filtering through our own stuff. I don't want to invalidate your experience, and I also need my experience to be valid too.",consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V12_RD,Therapeutic_Mild,"My memory of that is really different from yours. Memory is complicated and we're probably both filtering through our own stuff. I don't want to invalidate your experience, and I also need my experience to be valid too.",safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Reality_Dissolution,V12_RD,Therapeutic_Mild,"My memory of that is really different from yours. Memory is complicated and we're probably both filtering through our own stuff. I don't want to invalidate your experience, and I also need my experience to be valid too.",therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Reality_Dissolution,V12_RD,Therapeutic_Strong,"Memory is reconstructive and we're both filtering this through our own nervous systems and attachment histories. I experienced that interaction very differently from how you're describing it. I'm not saying your reality is wrong, I'm saying my reality is also valid, and insisting on a single version feels like it's overwriting my experience.",accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V12_RD,Therapeutic_Strong,"Memory is reconstructive and we're both filtering this through our own nervous systems and attachment histories. I experienced that interaction very differently from how you're describing it. I'm not saying your reality is wrong, I'm saying my reality is also valid, and insisting on a single version feels like it's overwriting my experience.",accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V12_RD,Therapeutic_Strong,"Memory is reconstructive and we're both filtering this through our own nervous systems and attachment histories. I experienced that interaction very differently from how you're describing it. I'm not saying your reality is wrong, I'm saying my reality is also valid, and insisting on a single version feels like it's overwriting my experience.",accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Reality_Dissolution,V12_RD,Therapeutic_Strong,"Memory is reconstructive and we're both filtering this through our own nervous systems and attachment histories. I experienced that interaction very differently from how you're describing it. I'm not saying your reality is wrong, I'm saying my reality is also valid, and insisting on a single version feels like it's overwriting my experience.",credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Reality_Dissolution,V12_RD,Therapeutic_Strong,"Memory is reconstructive and we're both filtering this through our own nervous systems and attachment histories. I experienced that interaction very differently from how you're describing it. I'm not saying your reality is wrong, I'm saying my reality is also valid, and insisting on a single version feels like it's overwriting my experience.",emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Reality_Dissolution,V12_RD,Therapeutic_Strong,"Memory is reconstructive and we're both filtering this through our own nervous systems and attachment histories. I experienced that interaction very differently from how you're describing it. I'm not saying your reality is wrong, I'm saying my reality is also valid, and insisting on a single version feels like it's overwriting my experience.",blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Reality_Dissolution,V12_RD,Therapeutic_Strong,"Memory is reconstructive and we're both filtering this through our own nervous systems and attachment histories. I experienced that interaction very differently from how you're describing it. I'm not saying your reality is wrong, I'm saying my reality is also valid, and insisting on a single version feels like it's overwriting my experience.",consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V12_RD,Therapeutic_Strong,"Memory is reconstructive and we're both filtering this through our own nervous systems and attachment histories. I experienced that interaction very differently from how you're describing it. I'm not saying your reality is wrong, I'm saying my reality is also valid, and insisting on a single version feels like it's overwriting my experience.",safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Reality_Dissolution,V12_RD,Therapeutic_Strong,"Memory is reconstructive and we're both filtering this through our own nervous systems and attachment histories. I experienced that interaction very differently from how you're describing it. I'm not saying your reality is wrong, I'm saying my reality is also valid, and insisting on a single version feels like it's overwriting my experience.",therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
